source.message,dataset,timestamp,$workers.truncated,$workers.event.request.url,$workers.event.request.method,$workers.event.request.path,$workers.outcome,$workers.scriptName,$workers.eventType,$workers.executionModel,$workers.scriptVersion.id,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.750Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637529ed7f1e96,01KN86WYW9CKMGYDE866WYS1MY,9e637529ed7f1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.744Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637529dd791e96,01KN86WYW9CKMGYDE866WYS1N5,9e637529dd791e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.742Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637529dd781e96,01KN86WYKQWY9KW12626FKK2K1,9e637529dd781e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.735Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637529dd751e96,01KN86WYW9CKMGYDE866WYS1N2,9e637529dd751e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.713Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637529ad701e96,01KN86WYKQWY9KW12626FKK2JZ,9e637529ad701e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.690Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375298d6e1e96,01KN86WYKQWY9KW12626FKK2JS,9e6375298d6e1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.683Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375298d6a1e96,01KN86WYKQWY9KW12626FKK2K2,9e6375298d6a1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.677Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375297d691e96,01KN86WYW9CKMGYDE866WYS1N0,9e6375297d691e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.587Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528ed4e1e96,01KN86WYKQWY9KW12626FKK2JN,9e637528ed4e1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.582Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528dd4b1e96,01KN86WYKQWY9KW12626FKK2JQ,9e637528dd4b1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.575Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528dd491e96,01KN86WYKQWY9KW12626FKK2JX,9e637528dd491e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.574Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528dd481e96,01KN86WYKQWY9KW12626FKK2JD,9e637528dd481e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.567Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528cd471e96,01KN86WYKQWY9KW12626FKK2JH,9e637528cd471e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.562Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528bd451e96,01KN86WYKQWY9KW12626FKK2JP,9e637528bd451e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.547Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528ad431e96,01KN86WYKQWY9KW12626FKK2JJ,9e637528ad431e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.546Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e637528ad441e96,01KN86WYKQWY9KW12626FKK2JA,9e637528ad441e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.545Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d3e1e96,01KN86WYKQWY9KW12626FKK2JW,9e6375289d3e1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.544Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d3a1e96,01KN86WYKQWY9KW12626FKK2JM,9e6375289d3a1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.544Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d421e96,01KN86WYKQWY9KW12626FKK2JK,9e6375289d421e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.543Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d401e96,01KN86WYKQWY9KW12626FKK2K4,9e6375289d401e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.543Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d411e96,01KN86WYKQWY9KW12626FKK2JV,9e6375289d411e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.542Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d391e96,01KN86WYW9CKMGYDE866WYS1MX,9e6375289d391e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.541Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d3f1e96,01KN86WYKQWY9KW12626FKK2K5,9e6375289d3f1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,cloudflare-workers,2026-04-02T23:01:49.541Z,false,https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,GET,/api/messages/REDACTED,ok,mansion-deseo-api-production,fetch,stateless,85ef149b-3cc8-40c2-bcef-c52918c758d5,9e6375289d3c1e96,01KN86WYKQWY9KW12626FKK2JT,9e6375289d3c1e96,GET /api/messages/REDACTED,mansion-deseo-api-production,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,f251d9341172cd4fa210cc7a0308adc6,cf-worker-event,b736bad4064d7d407ec5325526018f20,fetch,GET https://mansion-deseo-api-production.green-silence-8594.workers.dev/api/messages/REDACTED?limit=30,undefined,undefined,undefined
